ObjectID,Offense,Day of week,Date,Time,Lattitude,Longitude
15111,BATTERY,Saturday,05/30/2015,00:05,41.875411643,-87.71426817
15112,WEAPONS VIOLATION,Friday,05/29/2015,22:32,41.76186678,-87.596962971
15113,THEFT,Thursday,05/28/2015,23:30,41.736955209,-87.545828233
15114,ROBBERY,Friday,05/29/2015,22:15,41.713369186,-87.55447786
15115,ASSAULT,Friday,05/29/2015,10:37,41.749014563,-87.631047774
15116,ROBBERY,Friday,05/29/2015,23:49,41.933656632,-87.723745797
15117,THEFT,Friday,05/29/2015,17:45,41.830651986,-87.62664099
15118,WEAPONS VIOLATION,Friday,05/29/2015,23:45,41.987786796,-87.656744821
15119,THEFT,Friday,05/29/2015,20:00,41.764411167,-87.700670741
15120,BATTERY,Friday,05/29/2015,20:06,41.781000117,-87.689251755
15121,BATTERY,Friday,05/29/2015,21:10,41.685021672,-87.618008151
15122,THEFT,Thursday,05/28/2015,19:30,41.740414053,-87.717684368
15123,SEX OFFENSE,Friday,05/29/2015,20:30,41.876909148,-87.628426538
15124,WEAPONS VIOLATION,Friday,05/29/2015,17:40,41.749033642,-87.600272204
15125,BATTERY,Friday,05/29/2015,19:20,41.783825507,-87.698397296
15126,ASSAULT,Monday,05/25/2015,17:50,41.66572039,-87.539377183
15127,ASSAULT,Friday,05/29/2015,19:00,41.691604618,-87.697730641
15128,BATTERY,Friday,05/29/2015,18:00,41.762236058,-87.683175334
15129,THEFT,Friday,05/29/2015,17:00,41.924142132,-87.699370763
15130,THEFT,Friday,05/29/2015,18:50,41.917402098,-87.635454463
15131,THEFT,Thursday,05/28/2015,18:00,41.886718269,-87.653662412
15132,BATTERY,Friday,05/29/2015,17:25,41.736422269,-87.604815966
15133,THEFT,Friday,05/29/2015,18:30,41.903458895,-87.691964065
15134,THEFT,Friday,05/29/2015,03:00,41.883195884,-87.739506008
15135,THEFT,Friday,05/29/2015,17:00,41.78222443,-87.713258764
15136,THEFT,Friday,05/29/2015,18:00,41.6889089,-87.626638453
15137,THEFT,Thursday,05/28/2015,21:30,41.748231895,-87.622924642
15138,ASSAULT,Friday,05/29/2015,17:00,41.75757813,-87.6371301
15139,THEFT,Tuesday,05/26/2015,16:00,41.974008309,-87.685306566
15140,BATTERY,Friday,05/29/2015,16:00,41.948914996,-87.711557734
15141,THEFT,Friday,05/29/2015,07:45,41.685388017,-87.616462815
15142,THEFT,Friday,05/29/2015,14:00,41.889350291,-87.751113273
15143,THEFT,Thursday,05/28/2015,17:00,41.785268675,-87.596313914
15144,THEFT,Thursday,05/28/2015,20:00,41.955670053,-87.755995275
15145,THEFT,Friday,05/29/2015,14:00,41.852146525,-87.721565601
15146,THEFT,Friday,05/29/2015,12:51,41.788590265,-87.662774367
15147,THEFT,Thursday,05/28/2015,17:00,41.96558027,-87.761101413
15148,THEFT,Friday,05/29/2015,10:00,42.014020116,-87.682173826
15149,ASSAULT,Friday,05/29/2015,12:15,41.968204442,-87.73119371
15150,THEFT,Thursday,05/28/2015,22:00,41.821868334,-87.606097157
15151,THEFT,Thursday,05/28/2015,14:30,41.955631618,-87.755991946
15152,THEFT,Thursday,05/28/2015,23:00,41.953023272,-87.778540061
15153,THEFT,Thursday,05/28/2015,21:00,41.756021822,-87.554570766
15154,THEFT,Monday,05/25/2015,20:30,41.685259,-87.627989028
15155,BATTERY,Friday,05/29/2015,11:07,41.809350624,-87.618603726
15156,BATTERY,Friday,05/29/2015,08:55,41.771113236,-87.722567122
15157,THEFT,Thursday,05/28/2015,14:30,41.938385809,-87.834824046
15158,THEFT,Wednesday,04/15/2015,23:30,41.776800746,-87.694551095
15159,THEFT,Friday,05/29/2015,00:05,41.906580905,-87.760842438
15160,THEFT,Friday,05/29/2015,09:30,41.911646595,-87.775301755
15161,ASSAULT,Friday,05/29/2015,08:30,41.851363909,-87.638496154
15162,THEFT,Friday,05/29/2015,05:56,41.952310355,-87.760771621
15163,THEFT,Friday,05/29/2015,09:30,41.965484224,-87.651101346
15164,THEFT,Friday,05/29/2015,05:30,41.730145605,-87.545284948
15165,THEFT,Thursday,05/28/2015,21:30,41.797860683,-87.605114405
15166,THEFT,Thursday,05/28/2015,21:30,41.963360168,-87.779560811
15167,THEFT,Thursday,05/28/2015,00:01,41.721424596,-87.646249516
15168,THEFT,Monday,05/25/2015,10:00,41.743860239,-87.69246658
15169,THEFT,Thursday,05/28/2015,23:00,41.740159572,-87.670463771
15170,THEFT,Friday,05/29/2015,00:30,41.841934059,-87.632979561
15171,THEFT,Thursday,05/28/2015,19:30,41.92970481,-87.650115657
15172,THEFT,Thursday,05/28/2015,06:40,41.784509877,-87.646119056
15173,THEFT,Friday,05/29/2015,05:20,41.743918034,-87.580711666
15174,THEFT,Sunday,05/24/2015,20:30,41.790647559,-87.734112409
15175,ROBBERY,Thursday,05/28/2015,20:10,41.784395569,-87.644902958
15176,THEFT,Monday,05/25/2015,03:30,41.990349179,-87.662706154
15177,BATTERY,Saturday,05/23/2015,04:00,41.940412833,-87.651052567
15178,WEAPONS VIOLATION,Thursday,05/28/2015,23:22,41.685914611,-87.620824569
15179,THEFT,Friday,05/29/2015,01:30,41.890907731,-87.671819947
15180,BATTERY,Thursday,05/28/2015,20:10,41.807807581,-87.598476477
15181,THEFT,Thursday,05/28/2015,21:30,41.894760052,-87.636457636
15182,ASSAULT,Thursday,05/28/2015,23:25,41.907257566,-87.722792049
15183,BATTERY,Thursday,05/28/2015,21:34,41.773485437,-87.573261409
15184,THEFT,Thursday,05/28/2015,16:00,41.681357737,-87.620618587
15185,BATTERY,Sunday,05/24/2015,00:15,41.733296124,-87.66056171
15186,BATTERY,Thursday,05/28/2015,20:23,42.018755041,-87.680454775
15187,THEFT,Thursday,05/28/2015,08:00,41.958769809,-87.757941637
15188,THEFT,Wednesday,05/27/2015,22:00,41.853825526,-87.658753166
15189,BATTERY,Thursday,05/28/2015,18:45,41.786721227,-87.666515601
15190,ASSAULT,Thursday,05/28/2015,21:12,41.765484578,-87.68693638
15191,BATTERY,Thursday,05/28/2015,21:30,41.858954299,-87.716809329
15192,BATTERY,Thursday,05/28/2015,20:12,41.685575144,-87.664339356
15193,THEFT,Thursday,05/28/2015,21:15,41.934568027,-87.679414009
15194,BATTERY,Thursday,05/28/2015,21:13,42.021177792,-87.67224155
15195,THEFT,Wednesday,05/27/2015,23:00,41.807526491,-87.61873404
15196,BATTERY,Thursday,05/28/2015,19:35,41.768286639,-87.686472033
15197,THEFT,Thursday,05/28/2015,12:30,41.726853833,-87.64366396
15198,BATTERY,Thursday,05/28/2015,12:50,41.989896641,-87.748572068
15199,THEFT,Wednesday,05/27/2015,12:00,41.795335245,-87.703916604
15200,THEFT,Thursday,05/28/2015,06:00,41.731721519,-87.665373828
15201,THEFT,Thursday,05/28/2015,06:00,41.807708317,-87.736128549
15202,BATTERY,Thursday,05/28/2015,17:34,41.694002809,-87.618278457
15203,THEFT,Thursday,05/21/2015,17:00,41.760930594,-87.633340612
15204,BATTERY,Thursday,05/28/2015,15:30,41.953403504,-87.748438872
15205,THEFT,Saturday,05/23/2015,15:00,41.899258732,-87.699605926
15206,THEFT,Thursday,05/28/2015,16:30,41.938995574,-87.650843471
15207,THEFT,Tuesday,05/26/2015,10:00,41.794537408,-87.6038245
15208,THEFT,Friday,05/22/2015,21:00,41.792210574,-87.619160878
15209,THEFT,Thursday,05/21/2015,15:00,41.981974511,-87.710048221
15210,ASSAULT,Thursday,05/28/2015,12:25,41.981484402,-87.692799909
15211,THEFT,Thursday,05/28/2015,14:30,41.668272869,-87.640387972
15212,THEFT,Tuesday,05/26/2015,06:00,41.760414595,-87.67463534
15213,BATTERY,Thursday,05/28/2015,12:20,41.936778413,-87.648106932
15214,ASSAULT,Thursday,05/28/2015,10:40,41.963536051,-87.659968697
15215,THEFT,Friday,05/08/2015,10:00,41.890568834,-87.721055886
15216,THEFT,Thursday,05/28/2015,08:00,41.894140473,-87.770117439
15217,ROBBERY,Thursday,05/28/2015,10:55,41.88044429,-87.728111205
15218,THEFT,Wednesday,05/27/2015,18:30,41.938546216,-87.693865641
15219,THEFT,Thursday,05/28/2015,11:00,41.972618805,-87.733086449
15220,THEFT,Wednesday,05/27/2015,18:00,42.014809612,-87.68396521
15221,THEFT,Monday,05/25/2015,07:00,41.938545561,-87.693748034
15222,THEFT,Tuesday,05/26/2015,13:03,41.901092215,-87.629905431
15223,ASSAULT,Wednesday,05/27/2015,15:05,41.706987456,-87.620244029
15224,THEFT,Wednesday,05/27/2015,23:00,41.814246965,-87.621344552
15225,THEFT,Wednesday,05/27/2015,23:49,41.88285803,-87.766599362
15226,BATTERY,Wednesday,05/27/2015,16:15,41.738176664,-87.609716874
15227,THEFT,Wednesday,05/27/2015,12:30,41.900278741,-87.768318707
15228,THEFT,Thursday,05/21/2015,08:50,41.718947644,-87.651513846
15229,THEFT,Wednesday,05/27/2015,18:00,41.79718415,-87.702779969
15230,THEFT,Thursday,05/07/2015,22:00,41.962731808,-87.651104972
15231,THEFT,Wednesday,05/27/2015,16:30,41.970885939,-87.712211948
15232,ASSAULT,Thursday,05/28/2015,06:40,41.674311191,-87.621651685
15233,THEFT,Thursday,05/28/2015,03:00,41.881892729,-87.738515564
15234,THEFT,Wednesday,05/27/2015,22:00,41.698789971,-87.606200236
15235,THEFT,Wednesday,05/27/2015,17:30,42.013687271,-87.679137734
15236,THEFT,Thursday,05/28/2015,07:00,41.911151209,-87.63598179
15237,THEFT,Wednesday,05/27/2015,19:00,41.963608498,-87.731832642
15238,ROBBERY,Wednesday,05/27/2015,21:00,41.86724511,-87.640347123
15239,ASSAULT,Wednesday,05/27/2015,23:00,41.735752655,-87.665801034
15240,THEFT,Wednesday,05/27/2015,18:00,41.825735567,-87.610969821
15241,ROBBERY,Thursday,05/28/2015,05:00,41.924467285,-87.639787029
15242,ROBBERY,Thursday,05/28/2015,00:01,41.793526493,-87.70286716
15243,BATTERY,Thursday,05/28/2015,05:04,41.875961757,-87.742110235
15244,ROBBERY,Thursday,05/28/2015,04:17,42.018683085,-87.676021045
15245,WEAPONS VIOLATION,Thursday,05/28/2015,00:04,41.875650497,-87.745090967
15246,SEX OFFENSE,Wednesday,05/27/2015,22:30,41.931306158,-87.764097981
15247,ROBBERY,Thursday,05/28/2015,02:32,41.900441318,-87.753587489
15248,THEFT,Thursday,05/28/2015,01:44,41.979907863,-87.664176518
15249,THEFT,Thursday,05/28/2015,02:20,41.968223966,-87.729685893
15250,ASSAULT,Thursday,05/28/2015,00:12,41.874957602,-87.746437529
15251,WEAPONS VIOLATION,Wednesday,05/27/2015,22:31,41.703230009,-87.628173505
15252,WEAPONS VIOLATION,Wednesday,05/27/2015,17:39,41.866397797,-87.706362697
15253,BATTERY,Wednesday,05/27/2015,22:20,41.776234996,-87.598536389
15254,ROBBERY,Wednesday,05/27/2015,23:00,41.811423767,-87.594506547
15255,ASSAULT,Wednesday,05/27/2015,21:56,41.947871386,-87.786341064
15256,THEFT,Wednesday,05/27/2015,21:00,41.857530074,-87.622325628
15257,THEFT,Friday,05/22/2015,17:30,41.749189073,-87.684047252
15258,THEFT,Wednesday,05/27/2015,20:00,41.90955102,-87.648240229
15259,BATTERY,Wednesday,05/27/2015,22:37,41.888100441,-87.628024404
15260,THEFT,Wednesday,05/27/2015,18:30,41.763303883,-87.621640457
15261,ASSAULT,Wednesday,05/27/2015,20:40,41.8414819,-87.658295651
15262,BATTERY,Wednesday,05/27/2015,19:00,41.777972797,-87.742277863
15263,ASSAULT,Wednesday,05/27/2015,20:10,41.798191304,-87.709818865
15264,BATTERY,Wednesday,05/27/2015,17:54,41.77797218,-87.605874726
15265,ASSAULT,Wednesday,05/27/2015,16:00,41.77758046,-87.644730213
15266,ASSAULT,Wednesday,05/27/2015,01:33,41.69672794,-87.540079767
15267,BATTERY,Wednesday,05/27/2015,20:10,41.810707298,-87.603919835
15268,THEFT,Wednesday,05/27/2015,14:30,41.912733991,-87.662123151
15269,BATTERY,Wednesday,05/27/2015,19:35,41.754241995,-87.646863493
15270,THEFT,Wednesday,05/27/2015,14:40,41.938436604,-87.777170607
15271,BATTERY,Wednesday,05/27/2015,16:45,41.740368828,-87.658326062
15272,THEFT,Tuesday,05/26/2015,21:30,41.901279667,-87.75822297
15273,ASSAULT,Wednesday,05/27/2015,16:21,41.949704559,-87.798581484
15274,BATTERY,Wednesday,05/27/2015,19:10,41.774568527,-87.599717551
15275,ASSAULT,Wednesday,05/27/2015,17:07,41.980483214,-87.656527917
15276,ASSAULT,Wednesday,05/27/2015,18:31,41.918783607,-87.660476132
15277,THEFT,Wednesday,05/27/2015,17:13,41.83923939,-87.653566891
15278,ROBBERY,Wednesday,05/27/2015,01:56,41.736095551,-87.721477425
15279,THEFT,Wednesday,05/27/2015,08:30,41.863642218,-87.627331436
15280,ASSAULT,Wednesday,05/27/2015,14:50,41.702403273,-87.647557963
15281,ASSAULT,Wednesday,05/27/2015,13:07,41.87102983,-87.676368411
15282,THEFT,Thursday,05/21/2015,07:00,41.839403599,-87.613847342
15283,THEFT,Wednesday,05/27/2015,14:00,41.968654176,-87.659532372
15284,THEFT,Wednesday,05/27/2015,14:00,41.872567547,-87.686200058
15285,THEFT,Tuesday,05/26/2015,14:45,41.98938577,-87.806878966
15286,BATTERY,Tuesday,05/26/2015,21:00,41.899680748,-87.643320791
15287,THEFT,Saturday,05/23/2015,17:00,41.817850669,-87.626308509
15288,ASSAULT,Wednesday,05/27/2015,12:51,41.819108491,-87.632733067
15289,BATTERY,Wednesday,05/27/2015,12:50,41.711735384,-87.622498923
15290,BATTERY,Wednesday,05/27/2015,13:37,41.885083555,-87.725794219
15291,ASSAULT,Wednesday,05/27/2015,12:20,41.955212228,-87.750113481
15292,THEFT,Tuesday,05/26/2015,21:00,41.786886352,-87.729105625
15293,THEFT,Wednesday,05/27/2015,13:15,41.858579571,-87.625628785
15294,ASSAULT,Wednesday,05/27/2015,10:51,41.668250684,-87.625934782
15295,ASSAULT,Thursday,05/21/2015,21:00,41.677451915,-87.633466262
15296,BATTERY,Monday,05/25/2015,22:00,41.899944335,-87.717682462
15297,THEFT,Wednesday,05/27/2015,07:11,41.782256768,-87.601672158
15298,ROBBERY,Wednesday,05/27/2015,05:55,41.880454623,-87.748645583
15299,THEFT,Wednesday,05/27/2015,11:30,41.870389764,-87.625902397
15300,THEFT,Monday,05/25/2015,18:35,41.957763034,-87.76573028
15301,THEFT,Wednesday,05/27/2015,00:00,41.80591763,-87.674624264
15302,THEFT,Wednesday,05/27/2015,09:15,41.897325506,-87.655647276
15303,THEFT,Monday,05/18/2015,02:00,41.807422809,-87.723572168
15304,THEFT,Tuesday,05/26/2015,10:00,41.730988085,-87.585522688
15305,BATTERY,Friday,05/22/2015,15:30,41.914050721,-87.735005956
15306,THEFT,Monday,05/25/2015,21:00,41.971670462,-87.748731452
15307,THEFT,Tuesday,05/26/2015,12:30,41.995609255,-87.67255038
15308,THEFT,Tuesday,05/26/2015,23:00,41.980796118,-87.657936906
15309,THEFT,Tuesday,05/26/2015,23:30,41.949103328,-87.650518776
15310,THEFT,Tuesday,05/26/2015,17:30,41.841237298,-87.640264501
15311,ASSAULT,Wednesday,05/27/2015,07:53,41.810234284,-87.645576403
15312,THEFT,Tuesday,05/26/2015,19:10,41.998597518,-87.685035072
15313,THEFT,Thursday,05/21/2015,01:00,41.778893702,-87.653269662
15314,THEFT,Thursday,05/21/2015,08:00,41.719072053,-87.616491498
15315,THEFT,Tuesday,05/26/2015,16:00,41.952370048,-87.755705224
15316,THEFT,Monday,05/25/2015,20:00,41.782438808,-87.654574146
15317,THEFT,Wednesday,05/27/2015,00:30,41.952340957,-87.758109748
15318,THEFT,Tuesday,05/26/2015,22:30,41.965851797,-87.665544399
15319,ASSAULT,Wednesday,05/27/2015,05:50,41.785709457,-87.722952947
15320,THEFT,Tuesday,05/26/2015,18:00,41.913208398,-87.654130932
15321,THEFT,Tuesday,05/26/2015,22:00,41.872394556,-87.688621421
15322,BATTERY,Tuesday,05/26/2015,09:50,42.011334307,-87.692055274
15323,ASSAULT,Tuesday,05/26/2015,20:00,41.807977653,-87.644063662
15324,THEFT,Wednesday,05/27/2015,02:20,41.957752894,-87.682618281
15325,ASSAULT,Tuesday,05/26/2015,23:56,41.736871065,-87.552801678
15326,THEFT,Tuesday,05/26/2015,21:00,41.890401576,-87.646373498
15327,ROBBERY,Tuesday,05/26/2015,02:00,41.873556438,-87.716290832
15328,ASSAULT,Tuesday,05/26/2015,22:15,41.909559156,-87.711895721
15329,THEFT,Tuesday,05/26/2015,20:00,41.751413744,-87.588448328
15330,WEAPONS VIOLATION,Tuesday,05/26/2015,20:52,41.775803426,-87.634938653
15331,BATTERY,Tuesday,05/26/2015,20:30,41.867073546,-87.652034861
15332,ROBBERY,Tuesday,05/26/2015,19:20,41.890650834,-87.71129307
15333,ROBBERY,Tuesday,05/26/2015,19:00,41.747469072,-87.614555966
15334,THEFT,Tuesday,05/26/2015,19:00,41.915798196,-87.726524412
15335,ROBBERY,Tuesday,05/26/2015,18:15,41.749841613,-87.702660807
15336,THEFT,Monday,05/25/2015,17:30,41.961232709,-87.64683388
15337,THEFT,Tuesday,05/26/2015,04:30,41.793445813,-87.643918673
15338,THEFT,Friday,05/22/2015,15:00,41.962498197,-87.751753088
15339,THEFT,Thursday,05/21/2015,22:00,41.928089371,-87.654432458
15340,THEFT,Friday,05/22/2015,09:00,41.875887579,-87.704885665
15341,WEAPONS VIOLATION,Tuesday,05/26/2015,15:14,41.78866709,-87.62393413
15342,THEFT,Saturday,05/23/2015,18:00,41.874059075,-87.675338675
15343,BATTERY,Tuesday,05/26/2015,10:50,41.816790788,-87.723901519
15344,THEFT,Monday,05/25/2015,19:30,41.809569293,-87.603624629
15345,THEFT,Tuesday,05/26/2015,09:00,41.870896112,-87.711499322
15346,THEFT,Saturday,04/25/2015,11:23,41.85440119,-87.725490037
15347,THEFT,Tuesday,05/26/2015,14:10,41.919520368,-87.760921537
15348,THEFT,Tuesday,05/26/2015,09:16,41.885696717,-87.644793353
15349,THEFT,Sunday,05/24/2015,05:00,41.891629826,-87.630758502
15350,THEFT,Sunday,05/24/2015,00:01,41.686615019,-87.615629117
15351,THEFT,Monday,05/25/2015,23:00,41.924011787,-87.653560711
15352,BATTERY,Tuesday,05/26/2015,10:54,41.707666731,-87.591425566
15353,THEFT,Sunday,05/24/2015,17:30,41.716690662,-87.665807861
15354,THEFT,Monday,05/25/2015,23:00,41.853825526,-87.658753166
15355,THEFT,Saturday,05/23/2015,14:00,41.910988518,-87.706775186
15356,BATTERY,Tuesday,05/26/2015,10:50,41.7774368,-87.64594527
15357,THEFT,Sunday,05/24/2015,10:00,41.741288401,-87.720046737
15358,THEFT,Tuesday,05/26/2015,08:00,41.880989112,-87.745295384
15359,THEFT,Monday,05/25/2015,23:00,41.866568551,-87.771710553
15360,BATTERY,Tuesday,05/26/2015,10:00,41.87975292,-87.668112383
15361,WEAPONS VIOLATION,Tuesday,05/26/2015,09:34,41.83042858,-87.65096322
15362,THEFT,Saturday,05/23/2015,21:30,41.969471967,-87.680432425
15363,THEFT,Monday,05/25/2015,22:30,41.966912009,-87.679535619
15364,BATTERY,Monday,05/25/2015,23:30,41.897561962,-87.711501488
15365,THEFT,Sunday,05/24/2015,21:00,41.803048635,-87.675368849
15366,THEFT,Monday,05/25/2015,18:30,41.808887609,-87.708640422
15367,BATTERY,Tuesday,05/26/2015,07:40,41.936537353,-87.692863969
15368,ROBBERY,Tuesday,05/26/2015,07:45,41.742510028,-87.641363863
15369,THEFT,Sunday,05/24/2015,18:00,41.71653684,-87.665783813
15370,THEFT,Monday,05/25/2015,22:00,41.974581379,-87.686683502
15371,THEFT,Tuesday,05/26/2015,07:00,41.913744362,-87.642313285
15372,THEFT,Friday,05/22/2015,16:00,41.805898258,-87.663679598
15373,THEFT,Monday,05/25/2015,19:00,41.809035833,-87.708646318
15374,THEFT,Monday,05/25/2015,09:00,41.79069087,-87.617498271
15375,ASSAULT,Monday,05/25/2015,15:30,41.680389587,-87.646865579
15376,THEFT,Tuesday,05/26/2015,04:20,41.929806943,-87.806461423
15377,THEFT,Friday,05/22/2015,14:30,41.968640499,-87.765056411
15378,THEFT,Saturday,05/23/2015,22:00,41.983939466,-87.693113683
15379,THEFT,Friday,05/22/2015,17:30,41.972106453,-87.706536934
15380,THEFT,Tuesday,05/26/2015,06:10,41.901417827,-87.723824785
15381,ROBBERY,Tuesday,05/26/2015,03:22,41.825794363,-87.60075472
15382,THEFT,Tuesday,05/26/2015,04:13,41.696815889,-87.538906963
15383,BATTERY,Tuesday,05/26/2015,01:00,41.87239985,-87.703421797
15384,THEFT,Friday,05/22/2015,16:30,41.765356327,-87.673547448
15385,BATTERY,Monday,05/25/2015,23:30,41.854940027,-87.707781367
15386,BATTERY,Monday,05/25/2015,22:15,41.770033264,-87.67366082
15387,ASSAULT,Tuesday,05/26/2015,00:20,41.750185415,-87.644029945
15388,THEFT,Tuesday,05/26/2015,01:30,41.968284119,-87.723930577
15389,BATTERY,Monday,05/25/2015,11:00,41.786969136,-87.630307356
15390,ASSAULT,Tuesday,05/26/2015,01:20,41.970275874,-87.656246192
15391,WEAPONS VIOLATION,Monday,05/25/2015,21:54,41.764205199,-87.589762914
15392,BATTERY,Monday,05/25/2015,21:50,41.789590448,-87.655972809
15393,BATTERY,Monday,05/25/2015,22:30,41.764268496,-87.643003179
15394,BATTERY,Monday,05/25/2015,23:00,41.792870371,-87.591628291
15395,ROBBERY,Monday,05/25/2015,22:12,41.852004263,-87.688536253
15396,BATTERY,Monday,05/25/2015,22:00,41.894485082,-87.7175035
15397,WEAPONS VIOLATION,Monday,05/25/2015,18:54,41.863628683,-87.712902373
15398,ASSAULT,Monday,05/25/2015,19:30,41.855002584,-87.726603893
15399,BATTERY,Monday,05/25/2015,17:00,41.786085402,-87.66194979
15400,BATTERY,Monday,05/25/2015,18:05,41.878420742,-87.68956698
15401,ASSAULT,Monday,05/25/2015,20:40,41.753356109,-87.670793446
15402,THEFT,Sunday,05/24/2015,12:00,41.804935557,-87.616477798
15403,ASSAULT,Monday,05/25/2015,13:30,41.792425533,-87.622403855
15404,BATTERY,Monday,05/25/2015,18:51,41.796591363,-87.618866533
15405,THEFT,Monday,02/02/2015,06:00,41.757883934,-87.682266333
15406,ASSAULT,Monday,05/25/2015,15:00,41.680389587,-87.646865579
15407,THEFT,Monday,05/25/2015,03:30,42.008112043,-87.697375003
15408,BATTERY,Monday,05/25/2015,16:00,41.785268355,-87.614452924
15409,BATTERY,Sunday,05/24/2015,13:00,41.770568403,-87.618605503
15410,THEFT,Monday,05/25/2015,16:10,41.931639765,-87.738421102
15411,ROBBERY,Monday,05/25/2015,10:50,41.65186251,-87.610665426
15412,ASSAULT,Sunday,05/24/2015,22:16,41.773895414,-87.640711342
15413,BATTERY,Monday,05/25/2015,14:14,41.910493379,-87.749778616
15414,THEFT,Saturday,05/16/2015,22:00,41.919037268,-87.781641728
15415,BATTERY,Monday,05/25/2015,13:30,41.968035778,-87.747389433
15416,THEFT,Sunday,05/24/2015,22:30,41.989497116,-87.661534341
15417,THEFT,Friday,05/22/2015,09:00,41.934199695,-87.701358682
15418,THEFT,Sunday,05/24/2015,20:00,41.885348503,-87.709691929
15419,THEFT,Monday,05/25/2015,12:00,41.768310521,-87.624917247
15420,BATTERY,Monday,05/25/2015,02:00,41.83781667,-87.665526727
15421,THEFT,Sunday,05/24/2015,12:00,41.77962486,-87.601650748
15422,THEFT,Monday,05/25/2015,05:00,41.720123127,-87.672336377
15423,BATTERY,Monday,05/25/2015,08:47,41.975568209,-87.79787238
