Offense_ID,Offense,Classification
34191,aggravated-assault,ROBBERY
34192,robbery,ROBBERY
34193,larceny,ROBBERY
34194,larceny,ROBBERY
34195,larceny,ROBBERY
34196,larceny,ROBBERY
34197,larceny,ROBBERY
34198,larceny,ROBBERY
34199,larceny,ROBBERY
34200,larceny,ROBBERY
34201,larceny,ROBBERY
34202,aggravated-assault,ROBBERY
34203,larceny,ROBBERY
34204,larceny,ROBBERY
34205,aggravated-assault,ROBBERY
34206,aggravated-assault,ASSAULT
34207,aggravated-assault,ROBBERY
34208,larceny,ROBBERY
34209,larceny,ROBBERY
34210,larceny,ROBBERY
34211,larceny,ROBBERY
34212,aggravated-assault,ROBBERY
34213,aggravated-assault,ROBBERY
34214,larceny,ROBBERY
34215,larceny,ROBBERY
34216,larceny,ROBBERY
34217,robbery,ROBBERY
34218,aggravated-assault,ROBBERY
34219,larceny,ROBBERY
34220,larceny,ROBBERY
34221,larceny,ROBBERY
34222,robbery,ROBBERY
34223,larceny,ROBBERY
34224,aggravated-assault,ROBBERY
34225,larceny,ROBBERY
34226,aggravated-assault,ROBBERY
34227,aggravated-assault,ROBBERY
34228,larceny,ROBBERY
34229,larceny,ROBBERY
34230,larceny,ROBBERY
34231,larceny,ROBBERY
34232,larceny,ROBBERY
34233,larceny,ROBBERY
34234,larceny,ROBBERY
34235,larceny,ROBBERY
34236,larceny,ROBBERY
34237,larceny,ROBBERY
34238,larceny,ROBBERY
34239,larceny,ROBBERY
34240,aggravated-assault,ASSAULT
34241,larceny,ROBBERY
34242,robbery,ROBBERY
34243,larceny,ROBBERY
34244,larceny,ROBBERY
34245,larceny,ROBBERY
34246,larceny,ROBBERY
34247,larceny,ROBBERY
34248,larceny,ROBBERY
34249,larceny,ROBBERY
34250,larceny,ROBBERY
34251,larceny,ROBBERY
34252,larceny,ROBBERY
34253,aggravated-assault,ASSAULT
34254,larceny,ROBBERY
34255,larceny,ROBBERY
34256,larceny,ROBBERY
34257,larceny,ROBBERY
34258,larceny,ROBBERY
34259,larceny,ROBBERY
34260,larceny,ROBBERY
34261,larceny,ROBBERY
34262,aggravated-assault,ASSAULT
34263,larceny,ROBBERY
34264,larceny,ROBBERY
34265,larceny,ROBBERY
34266,robbery,ROBBERY
34267,larceny,ROBBERY
34268,aggravated-assault,ASSAULT
34269,larceny,ROBBERY
34270,robbery,ROBBERY
34271,aggravated-assault,ASSAULT
34272,larceny,ROBBERY
34273,larceny,ROBBERY
34274,larceny,ROBBERY
34275,larceny,ROBBERY
34276,larceny,ROBBERY
34277,larceny,ROBBERY
34278,larceny,ROBBERY
34279,larceny,ROBBERY
34280,larceny,ROBBERY
34281,larceny,ROBBERY
34282,larceny,ROBBERY
34283,larceny,ROBBERY
34284,larceny,ROBBERY
34285,larceny,ROBBERY
34286,larceny,ROBBERY
34287,larceny,ROBBERY
34288,larceny,ROBBERY
34289,larceny,ROBBERY
34290,larceny,ROBBERY
34291,larceny,ROBBERY
34292,larceny,ROBBERY
34293,robbery,ROBBERY
34294,robbery,ROBBERY
34295,aggravated-assault,ROBBERY
34296,aggravated-assault,ASSAULT
34297,larceny,ROBBERY
34298,aggravated-assault,ASSAULT
34299,aggravated-assault,ASSAULT
34300,aggravated-assault,ROBBERY
34301,larceny,ROBBERY
34302,larceny,ROBBERY
34303,larceny,ROBBERY
34304,larceny,ROBBERY
34305,larceny,ROBBERY
34306,larceny,ROBBERY
34307,aggravated-assault,ASSAULT
34308,aggravated-assault,ASSAULT
34309,larceny,ROBBERY
34310,larceny,ROBBERY
34311,larceny,ROBBERY
34312,robbery,ROBBERY
34313,larceny,ROBBERY
34314,robbery,ROBBERY
34315,larceny,ROBBERY
34316,robbery,ROBBERY
34317,aggravated-assault,ASSAULT
34318,larceny,ROBBERY
34319,larceny,ROBBERY
34320,larceny,ROBBERY
34321,larceny,ROBBERY
34322,larceny,ROBBERY
34323,robbery,ROBBERY
34324,aggravated-assault,ROBBERY
34325,robbery,ROBBERY
34326,larceny,ROBBERY
34327,larceny,ROBBERY
34328,robbery,ROBBERY
34329,larceny,ROBBERY
34330,larceny,ROBBERY
34331,aggravated-assault,ROBBERY
34332,aggravated-assault,ASSAULT
34333,aggravated-assault,ASSAULT
34334,larceny,ROBBERY
34335,larceny,ROBBERY
34336,robbery,ROBBERY
34337,larceny,ROBBERY
34338,larceny,ROBBERY
34339,larceny,ROBBERY
34340,aggravated-assault,ROBBERY
34341,larceny,ROBBERY
34342,larceny,ROBBERY
34343,larceny,ROBBERY
34344,larceny,ROBBERY
34345,larceny,ROBBERY
34346,larceny,ROBBERY
34347,larceny,ROBBERY
34348,robbery,ROBBERY
34349,robbery,ROBBERY
34350,larceny,ROBBERY
34351,larceny,ROBBERY
34352,aggravated-assault,ROBBERY
34353,larceny,ROBBERY
34354,larceny,ROBBERY
34355,larceny,ROBBERY
34356,aggravated-assault,ROBBERY
34357,larceny,ROBBERY
34358,larceny,ROBBERY
34359,larceny,ROBBERY
34360,larceny,ROBBERY
34361,larceny,ROBBERY
34362,larceny,ROBBERY
34363,larceny,ROBBERY
34364,larceny,ROBBERY
34365,aggravated-assault,ASSAULT
34366,larceny,ROBBERY
34367,aggravated-assault,ROBBERY
34368,larceny,ROBBERY
34369,larceny,ROBBERY
34370,larceny,ROBBERY
34371,aggravated-assault,ASSAULT
34372,aggravated-assault,ASSAULT
34373,aggravated-assault,ROBBERY
34374,aggravated-assault,ROBBERY
34375,larceny,ROBBERY
34376,larceny,ROBBERY
34377,larceny,ROBBERY
34378,robbery,ROBBERY
34379,larceny,ROBBERY
34380,larceny,ROBBERY
34381,larceny,ROBBERY
34382,larceny,ROBBERY
34383,larceny,ROBBERY
34384,larceny,ROBBERY
34385,larceny,ROBBERY
34386,larceny,ROBBERY
34387,larceny,ROBBERY
34388,robbery,ROBBERY
34389,larceny,ROBBERY
34390,larceny,ROBBERY
34391,larceny,ROBBERY
34392,robbery,ROBBERY
34393,robbery,ROBBERY
34394,aggravated-assault,ASSAULT
34395,larceny,ROBBERY
34396,larceny,ROBBERY
34397,robbery,ROBBERY
34398,aggravated-assault,ROBBERY
34399,larceny,ROBBERY
34400,larceny,ROBBERY
34401,aggravated-assault,ROBBERY
34402,larceny,ROBBERY
34403,larceny,ROBBERY
34404,robbery,ROBBERY
34405,aggravated-assault,ROBBERY
34406,larceny,ROBBERY
34407,larceny,ROBBERY
34408,larceny,ROBBERY
34409,larceny,ROBBERY
34410,larceny,ROBBERY
34411,larceny,ROBBERY
34412,larceny,ROBBERY
34413,robbery,ROBBERY
34414,larceny,ROBBERY
34415,larceny,ROBBERY
34416,larceny,ROBBERY
34417,aggravated-assault,ASSAULT
34418,aggravated-assault,ASSAULT
34419,aggravated-assault,ASSAULT
34420,aggravated-assault,ASSAULT
34421,larceny,ROBBERY
34422,larceny,ROBBERY
34423,larceny,ROBBERY
34424,robbery,ROBBERY
34425,larceny,ROBBERY
34426,larceny,ROBBERY
34427,larceny,ROBBERY
34428,larceny,ROBBERY
34429,larceny,ROBBERY
34430,robbery,ROBBERY
34431,robbery,ROBBERY
34432,larceny,ROBBERY
34433,larceny,ROBBERY
34434,larceny,ROBBERY
34435,aggravated-assault,ROBBERY
34436,larceny,ROBBERY
34437,larceny,ROBBERY
34438,larceny,ROBBERY
34439,larceny,ROBBERY
34440,larceny,ROBBERY
34441,larceny,ROBBERY
34442,larceny,ROBBERY
34443,larceny,ROBBERY
34444,aggravated-assault,ROBBERY
34445,larceny,ROBBERY
34446,aggravated-assault,ASSAULT
34447,larceny,ROBBERY
34448,larceny,ROBBERY
34449,robbery,ROBBERY
34450,robbery,ROBBERY
34451,larceny,ROBBERY
34452,larceny,ROBBERY
34453,larceny,ROBBERY
34454,robbery,ROBBERY
34455,larceny,ROBBERY
34456,larceny,ROBBERY
34457,larceny,ROBBERY
34458,larceny,ROBBERY
34459,larceny,ROBBERY
34460,larceny,ROBBERY
34461,aggravated-assault,ROBBERY
34462,larceny,ROBBERY
34463,larceny,ROBBERY
34464,larceny,ROBBERY
34465,larceny,ROBBERY
34466,larceny,ROBBERY
34467,larceny,ROBBERY
34468,aggravated-assault,ROBBERY
34469,larceny,ROBBERY
34470,robbery,ROBBERY
34471,aggravated-assault,ROBBERY
34472,larceny,ROBBERY
34473,larceny,ROBBERY
34474,larceny,ROBBERY
34475,larceny,ROBBERY
34476,larceny,ROBBERY
34477,larceny,ROBBERY
34478,larceny,ROBBERY
34479,larceny,ROBBERY
34480,robbery,ROBBERY
34481,larceny,ROBBERY
34482,larceny,ROBBERY
34483,aggravated-assault,ASSAULT
34484,larceny,ROBBERY
34485,robbery,ROBBERY
34486,larceny,ROBBERY
34487,larceny,ROBBERY
34488,larceny,ROBBERY
34489,robbery,ROBBERY
34490,larceny,ROBBERY
34491,larceny,ROBBERY
34492,larceny,ROBBERY
34493,larceny,ROBBERY
34494,larceny,ROBBERY
34495,larceny,ROBBERY
34496,larceny,ROBBERY
34497,larceny,ROBBERY
34498,larceny,ROBBERY
34499,larceny,ROBBERY
34500,larceny,ROBBERY
34501,larceny,ROBBERY
34502,aggravated-assault,ROBBERY
34503,larceny,ROBBERY
34504,robbery,ROBBERY
34505,larceny,ROBBERY
34506,larceny,ROBBERY
34507,larceny,ROBBERY
34508,larceny,ROBBERY
34509,larceny,ROBBERY
34510,larceny,ROBBERY
34511,larceny,ROBBERY
34512,robbery,ROBBERY
34513,larceny,ROBBERY
34514,larceny,ROBBERY
34515,larceny,ROBBERY
34516,larceny,ROBBERY
34517,larceny,ROBBERY
34518,larceny,ROBBERY
34519,larceny,ROBBERY
34520,larceny,ROBBERY
34521,larceny,ROBBERY
34522,larceny,ROBBERY
34523,larceny,ROBBERY
34524,larceny,ROBBERY
34525,larceny,ROBBERY
34526,larceny,ROBBERY
34527,larceny,ROBBERY
34528,larceny,ROBBERY
34529,larceny,ROBBERY
34530,larceny,ROBBERY
34531,larceny,ROBBERY
34532,larceny,ROBBERY
34533,robbery,ROBBERY
34534,larceny,ROBBERY
34535,aggravated-assault,ROBBERY
34536,larceny,ROBBERY
34537,larceny,ROBBERY
34538,larceny,ROBBERY
34539,larceny,ROBBERY
34540,larceny,ROBBERY
34541,larceny,ROBBERY
34542,robbery,ROBBERY
34543,larceny,ROBBERY
34544,larceny,ROBBERY
34545,larceny,ROBBERY
34546,aggravated-assault,ROBBERY
34547,larceny,ROBBERY
34548,larceny,ROBBERY
34549,larceny,ROBBERY
34550,robbery,ROBBERY
34551,aggravated-assault,ASSAULT
34552,larceny,ROBBERY
34553,aggravated-assault,ROBBERY
34554,larceny,ROBBERY
34555,larceny,ROBBERY
34556,robbery,ROBBERY
34557,larceny,ROBBERY
34558,larceny,ROBBERY
34559,larceny,ROBBERY
34560,aggravated-assault,ROBBERY
34561,robbery,ROBBERY
34562,robbery,ROBBERY
34563,robbery,ROBBERY
34564,aggravated-assault,ROBBERY
34565,larceny,ROBBERY
34566,aggravated-assault,ASSAULT
34567,larceny,ROBBERY
34568,larceny,ROBBERY
34569,robbery,ROBBERY
34570,larceny,ROBBERY
34571,robbery,ROBBERY
34572,larceny,ROBBERY
34573,aggravated-assault,ASSAULT
34574,larceny,ROBBERY
34575,aggravated-assault,ASSAULT
34576,larceny,ROBBERY
34577,larceny,ROBBERY
34578,larceny,ROBBERY
34579,larceny,ROBBERY
34580,aggravated-assault,ROBBERY
34581,aggravated-assault,ROBBERY
34582,larceny,ROBBERY
34583,larceny,ROBBERY
34584,aggravated-assault,ASSAULT
34585,larceny,ROBBERY
34586,larceny,ROBBERY
34587,larceny,ROBBERY
34588,larceny,ROBBERY
34589,larceny,ROBBERY
34590,larceny,ROBBERY
34591,larceny,ROBBERY
34592,larceny,ROBBERY
34593,larceny,ROBBERY
34594,larceny,ROBBERY
34595,larceny,ROBBERY
34596,larceny,ROBBERY
34597,larceny,ROBBERY
34598,robbery,ROBBERY
34599,aggravated-assault,ASSAULT
34600,larceny,ROBBERY
34601,larceny,ROBBERY
34602,aggravated-assault,ASSAULT
34603,larceny,ROBBERY
34604,aggravated-assault,ROBBERY
34605,aggravated-assault,ROBBERY
34606,larceny,ROBBERY
34607,larceny,ROBBERY
34608,robbery,ROBBERY
34609,larceny,ROBBERY
34610,larceny,ROBBERY
34611,larceny,ROBBERY
34612,larceny,ROBBERY
34613,larceny,ROBBERY
34614,larceny,ROBBERY
34615,larceny,ROBBERY
34616,larceny,ROBBERY
34617,larceny,ROBBERY
34618,larceny,ROBBERY
34619,larceny,ROBBERY
34620,larceny,ROBBERY
34621,larceny,ROBBERY
34622,larceny,ROBBERY
34623,larceny,ROBBERY
34624,larceny,ROBBERY
34625,larceny,ROBBERY
34626,larceny,ROBBERY
34627,robbery,ROBBERY
34628,larceny,ROBBERY
34629,aggravated-assault,ASSAULT
34630,larceny,ROBBERY
34631,larceny,ROBBERY
34632,aggravated-assault,ROBBERY
34633,larceny,ROBBERY
34634,larceny,ROBBERY
34635,aggravated-assault,ASSAULT
34636,robbery,ROBBERY
34637,aggravated-assault,ASSAULT
34638,robbery,ROBBERY
34639,larceny,ROBBERY
34640,robbery,ROBBERY
34641,robbery,ROBBERY
34642,larceny,ROBBERY
34643,larceny,ROBBERY
34644,aggravated-assault,ROBBERY
34645,larceny,ROBBERY
34646,larceny,ROBBERY
34647,aggravated-assault,ROBBERY
34648,larceny,ROBBERY
34649,larceny,ROBBERY
34650,larceny,ROBBERY
34651,aggravated-assault,ASSAULT
34652,larceny,ROBBERY
34653,larceny,ROBBERY
34654,larceny,ROBBERY
34655,larceny,ROBBERY
34656,larceny,ROBBERY
34657,larceny,ROBBERY
34658,larceny,ROBBERY
34659,robbery,ROBBERY
34660,larceny,ROBBERY
34661,larceny,ROBBERY
34662,larceny,ROBBERY
34663,larceny,ROBBERY
34664,larceny,ROBBERY
34665,larceny,ROBBERY
34666,larceny,ROBBERY
34667,larceny,ROBBERY
34668,larceny,ROBBERY
34669,larceny,ROBBERY
34670,larceny,ROBBERY
34671,larceny,ROBBERY
34672,larceny,ROBBERY
34673,larceny,ROBBERY
34674,larceny,ROBBERY
34675,larceny,ROBBERY
34676,larceny,ROBBERY
34677,larceny,ROBBERY
34678,larceny,ROBBERY
34679,larceny,ROBBERY
34680,larceny,ROBBERY
34681,aggravated-assault,ASSAULT
34682,robbery,ROBBERY
34683,larceny,ROBBERY
34684,robbery,ROBBERY
34685,larceny,ROBBERY
34686,robbery,ROBBERY
34687,larceny,ROBBERY
34688,larceny,ROBBERY
34689,larceny,ROBBERY
34690,larceny,ROBBERY
34691,larceny,ROBBERY
34692,aggravated-assault,ROBBERY
34693,aggravated-assault,ASSAULT
34694,larceny,ROBBERY
34695,larceny,ROBBERY
34696,larceny,ROBBERY
34697,larceny,ROBBERY
34698,larceny,ROBBERY
34699,larceny,ROBBERY
34700,robbery,ROBBERY
34701,larceny,ROBBERY
34702,aggravated-assault,ROBBERY
34703,larceny,ROBBERY
34704,larceny,ROBBERY
34705,larceny,ROBBERY
34706,robbery,ROBBERY
34707,robbery,ROBBERY
34708,robbery,ROBBERY
34709,larceny,ROBBERY
34710,larceny,ROBBERY
34711,robbery,ROBBERY
34712,larceny,ROBBERY
34713,larceny,ROBBERY
34714,larceny,ROBBERY
34715,robbery,ROBBERY
34716,larceny,ROBBERY
34717,larceny,ROBBERY
34718,larceny,ROBBERY
34719,larceny,ROBBERY
34720,larceny,ROBBERY
34721,larceny,ROBBERY
34722,larceny,ROBBERY
34723,robbery,ROBBERY
34724,robbery,ROBBERY
34725,larceny,ROBBERY
34726,larceny,ROBBERY
34727,larceny,ROBBERY
34728,larceny,ROBBERY
34729,aggravated-assault,ASSAULT
34730,larceny,ROBBERY
34731,larceny,ROBBERY
34732,larceny,ROBBERY
34733,larceny,ROBBERY
34734,larceny,ROBBERY
34735,larceny,ROBBERY
34736,larceny,ROBBERY
34737,larceny,ROBBERY
34738,larceny,ROBBERY
34739,larceny,ROBBERY
34740,larceny,ROBBERY
34741,larceny,ROBBERY
34742,larceny,ROBBERY
34743,larceny,ROBBERY
34744,larceny,ROBBERY
34745,larceny,ROBBERY
34746,larceny,ROBBERY
34747,larceny,ROBBERY
34748,larceny,ROBBERY
34749,larceny,ROBBERY
34750,larceny,ROBBERY
34751,robbery,ROBBERY
34752,larceny,ROBBERY
34753,robbery,ROBBERY
34754,larceny,ROBBERY
34755,aggravated-assault,ASSAULT
34756,larceny,ROBBERY
34757,larceny,ROBBERY
34758,larceny,ROBBERY
34759,aggravated-assault,ASSAULT
34760,larceny,ROBBERY
34761,larceny,ROBBERY
34762,larceny,ROBBERY
34763,larceny,ROBBERY
34764,larceny,ROBBERY
34765,robbery,ROBBERY
34766,robbery,ROBBERY
34767,larceny,ROBBERY
34768,larceny,ROBBERY
34769,larceny,ROBBERY
34770,larceny,ROBBERY
34771,aggravated-assault,ROBBERY
34772,larceny,ROBBERY
34773,larceny,ROBBERY
34774,larceny,ROBBERY
34775,robbery,ROBBERY
34776,larceny,ROBBERY
34777,larceny,ROBBERY
34778,aggravated-assault,ASSAULT
34779,larceny,ROBBERY
34780,aggravated-assault,ROBBERY
34781,aggravated-assault,ASSAULT
34782,larceny,ROBBERY
34783,larceny,ROBBERY
34784,aggravated-assault,ROBBERY
34785,aggravated-assault,ASSAULT
34786,robbery,ROBBERY
34787,larceny,ROBBERY
34788,aggravated-assault,ROBBERY
34789,aggravated-assault,ASSAULT
34790,robbery,ROBBERY
34791,larceny,ROBBERY
34792,larceny,ROBBERY
34793,larceny,ROBBERY
34794,larceny,ROBBERY
34795,larceny,ROBBERY
34796,aggravated-assault,ASSAULT
34797,aggravated-assault,ASSAULT
34798,larceny,ROBBERY
34799,robbery,ROBBERY
34800,larceny,ROBBERY
34801,aggravated-assault,ROBBERY
34802,larceny,ROBBERY
34803,larceny,ROBBERY
34804,larceny,ROBBERY
34805,larceny,ROBBERY
34806,larceny,ROBBERY
34807,aggravated-assault,ASSAULT
34808,larceny,ROBBERY
34809,larceny,ROBBERY
34810,aggravated-assault,ROBBERY
34811,robbery,ROBBERY
34812,larceny,ROBBERY
34813,aggravated-assault,ASSAULT
34814,aggravated-assault,ASSAULT
34815,larceny,ROBBERY
34816,larceny,ROBBERY
34817,larceny,ROBBERY
34818,larceny,ROBBERY
34819,larceny,ROBBERY
34820,larceny,ROBBERY
34821,larceny,ROBBERY
34822,larceny,ROBBERY
34823,larceny,ROBBERY
34824,larceny,ROBBERY
34825,larceny,ROBBERY
34826,larceny,ROBBERY
34827,larceny,ROBBERY
34828,larceny,ROBBERY
34829,larceny,ROBBERY
34830,aggravated-assault,ASSAULT
34831,larceny,ROBBERY
34832,larceny,ROBBERY
34833,aggravated-assault,ROBBERY
34834,larceny,ROBBERY
34835,aggravated-assault,ASSAULT
34836,larceny,ROBBERY
34837,larceny,ROBBERY
34838,larceny,ROBBERY
34839,larceny,ROBBERY
34840,robbery,ROBBERY
34841,larceny,ROBBERY
34842,larceny,ROBBERY
34843,larceny,ROBBERY
34844,aggravated-assault,ASSAULT
34845,aggravated-assault,ROBBERY
34846,aggravated-assault,ASSAULT
34847,larceny,ROBBERY
34848,aggravated-assault,ROBBERY
34849,larceny,ROBBERY
34850,larceny,ROBBERY
34851,larceny,ROBBERY
34852,larceny,ROBBERY
34853,larceny,ROBBERY
34854,larceny,ROBBERY
34855,aggravated-assault,ASSAULT
34856,larceny,ROBBERY
34857,aggravated-assault,ROBBERY
34858,larceny,ROBBERY
34859,larceny,ROBBERY
34860,larceny,ROBBERY
34861,larceny,ROBBERY
34862,aggravated-assault,ROBBERY
34863,larceny,ROBBERY
34864,larceny,ROBBERY
34865,larceny,ROBBERY
34866,aggravated-assault,ROBBERY
34867,aggravated-assault,ROBBERY
34868,larceny,ROBBERY
34869,robbery,ROBBERY
34870,larceny,ROBBERY
34871,aggravated-assault,ASSAULT
34872,larceny,ROBBERY
34873,aggravated-assault,ASSAULT
34874,larceny,ROBBERY
34875,robbery,ROBBERY
34876,aggravated-assault,ASSAULT
34877,aggravated-assault,ASSAULT
34878,larceny,ROBBERY
34879,aggravated-assault,ASSAULT
34880,larceny,ROBBERY
34881,larceny,ROBBERY
34882,robbery,ROBBERY
34883,larceny,ROBBERY
34884,larceny,ROBBERY
34885,aggravated-assault,ASSAULT
34886,aggravated-assault,ROBBERY
34887,larceny,ROBBERY
34888,larceny,ROBBERY
34889,larceny,ROBBERY
34890,larceny,ROBBERY
34891,larceny,ROBBERY
34892,larceny,ROBBERY
34893,aggravated-assault,ASSAULT
34894,aggravated-assault,ASSAULT
34895,robbery,ROBBERY
34896,larceny,ROBBERY
34897,larceny,ROBBERY
34898,larceny,ROBBERY
34899,larceny,ROBBERY
34900,aggravated-assault,ROBBERY
34901,larceny,ROBBERY
34902,larceny,ROBBERY
34903,larceny,ROBBERY
34904,aggravated-assault,ROBBERY
34905,robbery,ROBBERY
34906,larceny,ROBBERY
34907,aggravated-assault,ASSAULT
34908,larceny,ROBBERY
34909,larceny,ROBBERY
34910,larceny,ROBBERY
34911,robbery,ROBBERY
34912,larceny,ROBBERY
34913,robbery,ROBBERY
34914,larceny,ROBBERY
34915,aggravated-assault,ROBBERY
34916,robbery,ROBBERY
34917,robbery,ROBBERY
34918,larceny,ROBBERY
34919,larceny,ROBBERY
34920,larceny,ROBBERY
34921,larceny,ROBBERY
34922,robbery,ROBBERY
34923,larceny,ROBBERY
34924,larceny,ROBBERY
34925,larceny,ROBBERY
34926,larceny,ROBBERY
34927,larceny,ROBBERY
34928,aggravated-assault,ASSAULT
34929,larceny,ROBBERY
34930,larceny,ROBBERY
34931,robbery,ROBBERY
34932,robbery,ROBBERY
34933,aggravated-assault,ROBBERY
34934,larceny,ROBBERY
34935,larceny,ROBBERY
34936,robbery,ROBBERY
34937,larceny,ROBBERY
34938,larceny,ROBBERY
34939,larceny,ROBBERY
34940,larceny,ROBBERY
34941,aggravated-assault,ROBBERY
34942,larceny,ROBBERY
34943,larceny,ROBBERY
34944,larceny,ROBBERY
34945,larceny,ROBBERY
34946,robbery,ROBBERY
34947,larceny,ROBBERY
34948,larceny,ROBBERY
34949,larceny,ROBBERY
34950,robbery,ROBBERY
34951,robbery,ROBBERY
34952,larceny,ROBBERY
34953,aggravated-assault,ASSAULT
34954,aggravated-assault,ASSAULT
34955,larceny,ROBBERY
34956,larceny,ROBBERY
34957,larceny,ROBBERY
34958,robbery,ROBBERY
34959,larceny,ROBBERY
34960,larceny,ROBBERY
34961,larceny,ROBBERY
34962,larceny,ROBBERY
34963,larceny,ROBBERY
34964,larceny,ROBBERY
34965,larceny,ROBBERY
34966,larceny,ROBBERY
34967,larceny,ROBBERY
34968,larceny,ROBBERY
34969,larceny,ROBBERY
34970,larceny,ROBBERY
34971,robbery,ROBBERY
34972,robbery,ROBBERY
34973,larceny,ROBBERY
34974,larceny,ROBBERY
34975,aggravated-assault,ASSAULT
34976,larceny,ROBBERY
34977,robbery,ROBBERY
34978,larceny,ROBBERY
34979,larceny,ROBBERY
34980,larceny,ROBBERY
34981,larceny,ROBBERY
34982,larceny,ROBBERY
34983,robbery,ROBBERY
34984,larceny,ROBBERY
34985,larceny,ROBBERY
34986,larceny,ROBBERY
34987,larceny,ROBBERY
34988,aggravated-assault,ASSAULT
34989,larceny,ROBBERY
34990,larceny,ROBBERY
34991,larceny,ROBBERY
34992,larceny,ROBBERY
34993,larceny,ROBBERY
34994,larceny,ROBBERY
34995,larceny,ROBBERY
34996,larceny,ROBBERY
34997,robbery,ROBBERY
34998,larceny,ROBBERY
34999,larceny,ROBBERY
35000,larceny,ROBBERY
35001,larceny,ROBBERY
35002,larceny,ROBBERY
35003,larceny,ROBBERY
35004,larceny,ROBBERY
35005,larceny,ROBBERY
35006,robbery,ROBBERY
35007,robbery,ROBBERY
35008,larceny,ROBBERY
35009,larceny,ROBBERY
35010,larceny,ROBBERY
35011,larceny,ROBBERY
35012,larceny,ROBBERY
35013,larceny,ROBBERY
35014,aggravated-assault,ASSAULT
35015,robbery,ROBBERY
35016,larceny,ROBBERY
35017,aggravated-assault,ROBBERY
35018,robbery,ROBBERY
35019,larceny,ROBBERY
35020,aggravated-assault,ASSAULT
35021,larceny,ROBBERY
35022,aggravated-assault,ROBBERY
35023,larceny,ROBBERY
35024,larceny,ROBBERY
35025,larceny,ROBBERY
35026,larceny,ROBBERY
35027,larceny,ROBBERY
35028,larceny,ROBBERY
35029,aggravated-assault,ASSAULT
35030,aggravated-assault,ASSAULT
35031,robbery,ROBBERY
35032,aggravated-assault,ROBBERY
35033,robbery,ROBBERY
35034,larceny,ROBBERY
35035,aggravated-assault,ASSAULT
35036,larceny,ROBBERY
35037,larceny,ROBBERY
35038,larceny,ROBBERY
35039,larceny,ROBBERY
35040,larceny,ROBBERY
35041,aggravated-assault,ROBBERY
35042,aggravated-assault,ROBBERY
35043,aggravated-assault,ASSAULT
35044,larceny,ROBBERY
35045,aggravated-assault,ASSAULT
